City,Compounded_polarity
Pune,3.919
Pune,4.404
Pune,4.404
Pune,4.404
Pune,4.404
Pune,-2.96
Pune,0.772
Pune,5.719
Pune,7.43
Pune,2.263
Pune,-5.859
Pune,7.43
Pune,2.732
Pune,6.239
Pune,6.808
Pune,2.263
Pune,4.404
Pune,4.404
Pune,8.75
Pune,-2.425
Pune,4.019
Pune,4.939
Pune,-4.404
Pune,-4.228
Pune,7.156
Pune,2.153
Pune,7.959
Pune,6.581
Pune,7.43
Pune,9.169
Pune,8.91
Pune,-4.228
Pune,0.772
Pune,3.4
Pune,1.511
Pune,4.404
Pune,4.404
Pune,4.389
Pune,5.255
Pune,5.859
Pune,-5.859
Pune,7.269
Pune,-2.263
Pune,7.43
Pune,7.003
Pune,3.612
Pune,7.739
Pune,4.588
Pune,-1.531
Pune,-1.742
Pune,-6.486
Pune,6.369
Pune,6.981
Pune,7.003
Pune,6.369
Pune,3.612
Pune,3.612
Pune,7.096
Pune,-0.574
Pune,4.404
Pune,4.404
Pune,4.019
Pune,5.719
Pune,3.612
Pune,5.719
Pune,8.979
Pune,4.404
Pune,5.696
Pune,6.239
Pune,2.023
Pune,9.022
Pune,8.779
Pune,6.114
Pune,-5.09
Pune,4.215
Pune,2.846
Pune,4.404
Pune,4.404
Pune,4.404
Pune,4.404
Pune,7.906
Pune,6.124
Pune,4.767
Pune,9.482
Pune,-0.191
Pune,5.994
Pune,-1.027
Pune,-3.612
Pune,-4.717
Pune,1.007
Pune,8.387
Pune,6.369
Pune,6.739
Pune,0.258
Pune,9.231
Pune,6.369
Pune,6.249
Pune,7.328
Pune,4.389
Pune,8.779
Pune,9.153
Pune,-4.939
Pune,7.43
Pune,2.96
Pune,-3.744
Pune,0.772
Pune,9.241
Pune,8.519
Pune,8.519
Pune,7.494
Pune,6.145
Pune,8.624
Pune,8.934
Pune,2.714
Pune,1.28
Pune,7.184
Pune,5.994
Pune,7.5
Pune,7.43
Pune,7.43
Pune,8.221
Pune,5.859
Pune,7.081
Pune,-2.824
Pune,8.769
Pune,5.994
Pune,2.964
Pune,2.714
Pune,5.859
Pune,4.374
Pune,0.772
Pune,3.818
Pune,1.759
Pune,5.859
Pune,9.206
Pune,3.595
Pune,7.65
Pune,2.732
Pune,4.574
Pune,5.994
Pune,6.249
Pune,5.707
Pune,8.176
Pune,5.719
Pune,5.267
Pune,8.702
Pune,3.612
Pune,4.215
Pune,8.225
Pune,5.994
Pune,5.508
Pune,2.815
Pune,6.114
Pune,3.612
Pune,8.402
Pune,-6.394
Pune,7.65
Pune,-4.767
Pune,8.316
Pune,7.351
Pune,-7.955
Pune,-4.939
Pune,8.139
Pune,5.719
Pune,7.901
Pune,6.249
Pune,8.591
Pune,9.442
Pune,5.255
Pune,-6.174
Pune,4.767
Pune,2.5
Pune,5.053
Pune,4.215
Pune,2.235
Pune,4.404
Pune,7.65
Pune,7.783
Pune,-7.351
Pune,-5.991
Pune,8.074
Pune,5.994
Pune,7.717
Pune,8.957
Pune,4.215
Pune,6.239
Pune,8.225
Pune,6.114
Pune,5.859
Pune,8.388
Pune,-4.767
Pune,6.249
Pune,5.994
Pune,7.798
Pune,-5.991
Pune,5.994
Pune,-6.36
Pune,-4.721
Pune,8.225
Pune,8.582
Pune,-1.984
Pune,8.619
Pune,8.741
Pune,8.316
Pune,5.994
Pune,5.719
Pune,5.994
Pune,6.776
Pune,9.184
Pune,9.319
Pune,8.114
Pune,8.225
Pune,-2.96
Pune,8.555
Pune,6.249
Pune,4.215
Pune,5.719
Pune,8.225
Pune,8.748
Pune,6.289
Pune,8.881
Pune,0.165
Pune,7.906
Pune,3.553
Pune,-0.258
Pune,2.714
Pune,5.994
Pune,6.249
Pune,9.287
Pune,4.767
Pune,9.1
Pune,5.423
Pune,8.074
Pune,-0.258
Pune,8.625
Pune,5.719
Pune,8.225
Pune,9.274
Pune,2.235
Pune,-4.401
Pune,7.655
Pune,5.719
Pune,7.65
Pune,7.351
Pune,0.382
Pune,-4.404
Pune,5.951
Pune,8.464
Pune,7.096
Pune,5.994
Pune,5.267
Pune,1.154
Pune,5.994
Pune,8.225
Pune,5.106
Pune,5.267
Pune,5.994
Pune,7.432
Pune,3.4
Pune,8.36
Pune,8.442
Pune,5.848
Pune,3.182
Pune,7.783
Pune,9.348
Pune,7.184
Pune,6.229
Pune,2.714
Pune,9.647
Pune,6.317
Pune,5.859
Pune,6.988
Pune,8.074
Pune,4.469
Pune,8.748
Pune,6.229
Pune,6.841
Pune,-4.939
Pune,-4.588
Pune,8.977
Pune,8.494
Pune,5.859
Pune,3.182
Pune,7.227
Pune,6.369
Pune,3.818
Pune,5.983
Pune,8.866
Pune,6.696
Pune,8.316
Pune,5.994
Pune,5.859
Pune,5.707
Pune,7.14
Pune,6.369
Pune,5.994
Pune,7.43
Pune,5.267
Pune,8.074
Pune,9.423
Pune,3.164
Pune,7.506
Pune,5.719
Pune,5.267
Pune,-2.732
Pune,3.595
Pune,8.658
Pune,6.696
Pune,6.369
Pune,7.772
Pune,8.176
Pune,8.216
Pune,-2.96
Pune,4.574
Pune,2.225
Pune,8.741
Pune,6.281
Pune,5.399
Pune,0.772
Pune,4.559
Pune,9.1
Pune,6.688
Pune,3.911
Pune,6.369
Pune,5.859
Pune,8.271
Pune,8.225
Pune,6.36
Pune,6.369
Pune,2.96
Pune,5.859
Pune,3.753
Pune,3.182
Pune,3.818
Pune,-1.511
Pune,8.126
Pune,3.4
Pune,0.772
Pune,8.176
Pune,-5.267
Pune,7.096
Pune,9.274
Pune,3.919
Pune,-4.019
Pune,3.612
Pune,8.126
Pune,3.987
Pune,8.217
Pune,-5.719
Pune,4.545
Pune,6.597
Pune,8.58
Pune,9.201
Pune,6.588
Pune,-3.818
Pune,6.688
Pune,7.351
Pune,7.096
Pune,-1.779
Pune,0.258
Pune,4.019
Pune,8.306
Pune,7.865
Pune,7.163
Pune,4.019
Pune,3.612
Pune,6.369
Pune,8.306
Pune,6.58
Pune,2.96
Pune,5.719
Pune,7.399
Pune,8.353
Pune,5.994
Pune,5.106
Pune,9.345
Pune,8.225
Pune,4.767
Pune,8.603
Pune,-2.755
Pune,7.65
Pune,8.271
Pune,4.588
Pune,6.135
Pune,8.074
Pune,5.859
Pune,-4.912
Pune,5.729
Pune,6.239
Pune,8.36
Pune,8.516
Pune,5.719
Pune,7.256
Pune,5.267
Pune,5.719
Pune,5.267
Pune,2.732
Pune,5.994
Pune,3.182
Pune,-0.516
Pune,5.719
Pune,3.182
Pune,2.023
Pune,-5.093
Pune,2.263
Pune,6.369
Pune,9.062
Pune,2.732
Pune,4.199
Pune,6.369
Pune,6.352
Pune,4.019
Pune,8.316
Pune,4.019
Pune,8.55
Pune,9.022
Pune,5.994
Pune,-4.329
Pune,2.732
Pune,5.994
Pune,5.423
Pune,1.28
Pune,9.638
Pune,6.36
Pune,5.994
Pune,7.488
Pune,9.296
Pune,6.597
Pune,9.337
Pune,9.042
Pune,4.003
Pune,5.859
Pune,8.807
Pune,8.519
Pune,8.225
Pune,1.655
Pune,8.225
Pune,-3.818
Pune,3.182
Pune,-1.28
Pune,8.316
Pune,9.78
Pune,8.02
Pune,4.168
Pune,-5.574
Pune,6.531
Pune,6.369
Pune,5.719
Pune,5.994
Pune,7.037
Pune,9.501
Pune,7.128
Pune,5.106
Pune,7.037
Pune,-6.956
Pune,9.013
Pune,7.65
Pune,6.705
Pune,7.003
Pune,7.003
Pune,2.732
Pune,0.258
Pune,1.759
Pune,8.02
Pune,7.964
Pune,4.019
Pune,8.225
Pune,7.506
Coimbatore,-4.767
Coimbatore,3.182
Coimbatore,2.023
Coimbatore,3.612
Coimbatore,6.369
Coimbatore,-4.939
Coimbatore,8.625
Coimbatore,-6.8
Coimbatore,-1.28
Coimbatore,7.312
Coimbatore,6.892
Coimbatore,4.926
Coimbatore,-4.404
Coimbatore,3.544
Coimbatore,4.215
Coimbatore,8.715
Coimbatore,7.579
Coimbatore,-5.743
Coimbatore,2.942
Coimbatore,3.612
Coimbatore,5.859
Coimbatore,5.696
Coimbatore,8.074
Coimbatore,5.574
Coimbatore,4.404
Coimbatore,5.994
Coimbatore,6.597
Coimbatore,6.597
Coimbatore,3.818
Coimbatore,7.154
Coimbatore,3.612
Coimbatore,5.994
Coimbatore,7.513
Coimbatore,1.007
Coimbatore,5.719
Coimbatore,3.612
Coimbatore,5.255
Coimbatore,3.612
Coimbatore,5.815
Coimbatore,6.369
Coimbatore,6.369
Coimbatore,9.217
Coimbatore,6.884
Coimbatore,8.26
Coimbatore,5.859
Coimbatore,9.042
Coimbatore,6.36
Coimbatore,5.719
Coimbatore,9.46
Coimbatore,0.534
Coimbatore,5.267
Coimbatore,8.748
Coimbatore,5.859
Coimbatore,4.574
Coimbatore,0.258
Coimbatore,-4.215
Coimbatore,5.719
Coimbatore,6.24
Coimbatore,5.267
Coimbatore,6.239
Coimbatore,7.43
Coimbatore,5.859
Coimbatore,9.514
Coimbatore,8.718
Coimbatore,5.719
Coimbatore,8.659
Coimbatore,9.442
Coimbatore,-7.512
Coimbatore,8.353
Coimbatore,-4.184
Coimbatore,6.114
Coimbatore,5.951
Coimbatore,7.798
Coimbatore,2.96
Coimbatore,8.555
Coimbatore,5.859
Coimbatore,8.625
Coimbatore,7.783
Coimbatore,3.818
Coimbatore,7.456
Coimbatore,5.994
Coimbatore,5.719
Coimbatore,4.215
Coimbatore,6.458
Coimbatore,5.994
Coimbatore,-4.588
Coimbatore,9.393
Coimbatore,-3.182
Coimbatore,8.074
Coimbatore,6.597
Coimbatore,-0.516
Coimbatore,8.494
Coimbatore,9.448
Coimbatore,8.271
Coimbatore,5.267
Coimbatore,-4.118
Coimbatore,5.267
Coimbatore,8.388
Coimbatore,7.579
Coimbatore,-4.71
Coimbatore,8.225
Coimbatore,4.404
Coimbatore,-2.5
Coimbatore,7.43
Coimbatore,8.221
Coimbatore,4.019
Coimbatore,0.258
Coimbatore,-0.258
Coimbatore,6.981
Coimbatore,-1.655
Coimbatore,0.165
Coimbatore,5.267
Coimbatore,4.767
Coimbatore,4.215
Coimbatore,5.719
Coimbatore,5.994
Coimbatore,5.719
Coimbatore,-5.448
Coimbatore,8.834
Coimbatore,8.271
Coimbatore,7.65
Coimbatore,8.36
Coimbatore,6.841
Coimbatore,8.625
Coimbatore,8.02
Coimbatore,9.594
Coimbatore,7.125
Coimbatore,8.442
Coimbatore,5.994
Coimbatore,5.994
Coimbatore,8.748
Coimbatore,8.908
Coimbatore,2.5
Coimbatore,8.625
Coimbatore,5.859
Coimbatore,2.023
Coimbatore,8.807
Coimbatore,9.348
Coimbatore,5.994
Coimbatore,6.096
Coimbatore,5.267
Coimbatore,8.934
Coimbatore,6.696
Coimbatore,5.267
Coimbatore,8.36
Coimbatore,6.369
Coimbatore,-1.984
Coimbatore,5.673
Coimbatore,7.096
Coimbatore,8.316
Coimbatore,5.267
Coimbatore,8.02
Coimbatore,8.306
Coimbatore,4.145
Coimbatore,5.267
Coimbatore,8.834
Coimbatore,7.783
Coimbatore,6.289
Coimbatore,7.184
Coimbatore,1.28
Coimbatore,6.36
Coimbatore,9.098
Coimbatore,5.267
Coimbatore,9.081
Coimbatore,6.841
Coimbatore,4.019
Coimbatore,9.488
Coimbatore,5.859
Coimbatore,-3.182
Coimbatore,4.545
Coimbatore,3.612
Coimbatore,-4.118
Coimbatore,5.719
Coimbatore,9.434
Coimbatore,3.164
Coimbatore,3.182
Coimbatore,3.4
Coimbatore,6.077
Coimbatore,5.719
Coimbatore,7.783
Coimbatore,2.732
Coimbatore,9.501
Coimbatore,4.404
Coimbatore,3.578
Coimbatore,7.351
Coimbatore,1.69
Coimbatore,5.859
Coimbatore,8.591
Coimbatore,7.696
Coimbatore,7.65
Coimbatore,5.574
Coimbatore,8.591
Coimbatore,5.719
Coimbatore,7.639
Coimbatore,-6.348
Coimbatore,6.36
Coimbatore,-4.939
Coimbatore,-3.4
Coimbatore,-4.588
Coimbatore,3.612
Coimbatore,8.011
Coimbatore,6.884
Coimbatore,4.215
Coimbatore,8.402
Coimbatore,-3.4
Coimbatore,5.719
Coimbatore,4.588
Coimbatore,6.688
Coimbatore,5.093
Coimbatore,3.182
Coimbatore,9.296
Coimbatore,6.467
Coimbatore,8.074
Coimbatore,7.506
Coimbatore,6.36
Coimbatore,5.859
Coimbatore,-3.4
Coimbatore,9.042
Coimbatore,9.319
Coimbatore,1.695
Coimbatore,5.994
Coimbatore,7.43
Coimbatore,9.022
Coimbatore,1.695
Coimbatore,8.02
Coimbatore,8.02
Coimbatore,-3.612
Coimbatore,8.176
Coimbatore,5.994
Coimbatore,8.494
Coimbatore,5.267
Coimbatore,-2.023
Coimbatore,5.267
Coimbatore,7.125
Coimbatore,5.423
Coimbatore,8.881
Coimbatore,5.423
Coimbatore,8.807
Coimbatore,5.673
Coimbatore,7.074
Coimbatore,-1.28
Coimbatore,5.423
Coimbatore,4.019
Coimbatore,2.023
Coimbatore,7.996
Coimbatore,6.103
Coimbatore,4.019
Coimbatore,8.769
Coimbatore,6.077
Coimbatore,8.86
Coimbatore,4.215
Coimbatore,8.402
Coimbatore,6.369
Coimbatore,2.96
Coimbatore,-6.956
Coimbatore,-4.404
Coimbatore,8.779
Coimbatore,9.337
Coimbatore,8.442
Coimbatore,5.719
Coimbatore,8.555
Dubai,4.199
Dubai,4.547
Dubai,6.58
Dubai,-3.4
Dubai,-5.574
Dubai,-6.124
Dubai,4.753
Dubai,6.841
Dubai,6.841
Dubai,8.291
Dubai,4.767
Dubai,3.804
Dubai,3.4
Dubai,-1.774
Dubai,4.019
Dubai,7.088
Dubai,0.772
Dubai,9.153
Dubai,-4.522
Dubai,3.4
Dubai,2.96
Dubai,-4.199
Dubai,6.58
Dubai,-3.182
Dubai,7.163
Dubai,9.039
Dubai,0.258
Dubai,2.263
Dubai,0.258
Dubai,0.258
Dubai,3.595
Dubai,4.201
Dubai,5.994
Dubai,4.574
Dubai,8.602
Dubai,5.267
Dubai,4.574
Dubai,9.442
Dubai,1.759
Dubai,0.516
Dubai,-7.256
Dubai,4.574
Dubai,8.67
Dubai,7.351
Dubai,2.235
Dubai,6.369
Dubai,7.798
Dubai,5.267
Dubai,7.964
Dubai,7.717
Dubai,6.688
Dubai,5.267
Dubai,5.859
Dubai,5.267
Dubai,5.719
Dubai,9.448
Dubai,6.369
Dubai,8.679
Dubai,8.388
Dubai,6.249
Dubai,9.642
Dubai,5.267
Dubai,8.225
Dubai,8.074
Dubai,7.184
Dubai,5.951
Dubai,9.348
Dubai,8.264
Dubai,8.225
Dubai,5.859
Dubai,5.994
Dubai,6.114
Dubai,5.994
Dubai,9.274
Dubai,9.605
Dubai,8.619
Dubai,7.43
Dubai,8.591
Dubai,4.215
Dubai,7.783
Dubai,4.215
Dubai,7.227
Dubai,5.267
Dubai,8.934
Dubai,6.289
Dubai,3.818
Dubai,1.007
Dubai,5.267
Dubai,6.776
Dubai,6.652
Dubai,0.165
Dubai,-5.994
Dubai,5.859
Dubai,6.249
Dubai,9.184
Dubai,6.369
Dubai,5.719
Dubai,8.306
Dubai,6.688
Dubai,6.688
Dubai,5.994
Dubai,9.098
Dubai,3.164
Dubai,9.312
Dubai,4.767
Dubai,8.316
Dubai,5.267
Dubai,7.579
Dubai,-5.267
Dubai,0.258
Dubai,8.221
Dubai,4.404
Dubai,5.267
Dubai,-3.612
Dubai,0.772
Dubai,-3.182
Dubai,7.269
Dubai,7.579
Dubai,-4.588
Dubai,2.396
Dubai,0.772
Dubai,4.215
Dubai,5.859
Dubai,8.192
Dubai,9.243
Dubai,6.696
Dubai,5.859
Dubai,9.514
Dubai,8.603
Dubai,9.296
Dubai,7.65
Dubai,5.423
Dubai,1.69
Dubai,5.859
Dubai,9.1
Dubai,8.126
Dubai,5.859
Dubai,5.859
Dubai,-3.4
Dubai,5.859
Dubai,8.316
Dubai,-3.818
Dubai,-2.394
Dubai,-3.129
Dubai,4.215
Dubai,-6.348
Dubai,8.748
Dubai,7.003
Dubai,5.859
